,web,dist_sea,dist_city,stars,feedb,price,feedb_n,num_rooms,pool,kids,anim,location,dist_sea_km,dist_city_km,perks_n,amenities_n,Бар или ресторан,Бассейн,Бесплатный интернет,Джакузи,Для гостей с ограниченными возможностями,Кондиционер,Конференц-зал,Кухня,Можно курить,Парковка,Пляж рядом,Подходит для детей,Разрешено с домашними животными,Спа-услуги,Трансфер,Фитнес,tv_bin,brekf_bin,fridge_bin,heat_bin,iron_bin,smokefree_bin,invalid_bin
4940,https://ostrovok.ru/hotel/russia/sochi/mid6693757/guest_house_u_anny_2/,370.0,20600.0,0,4.6,3206,10,60.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4941,https://ostrovok.ru/hotel/russia/sochi/mid6693771/guest_house_mechta_3/,900.0,21900.0,0,0.0,3206,0,16.0,1,0,0,sochi,0.0,1.0,5,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4942,https://ostrovok.ru/hotel/russia/sochi/mid6693785/elitnaya_studiya/,370.0,24200.0,0,0.0,4808,0,1.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4943,https://ostrovok.ru/hotel/russia/sochi/mid6695401/guest_house_u_niny/,40.0,23300.0,0,0.0,3206,0,2.0,0,0,0,sochi,0.0,1.0,5,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4944,https://ostrovok.ru/hotel/russia/sochi/mid6695496/gostevoi_dom_leto/,520.0,21900.0,0,6.4,3206,12,24.0,0,1,0,sochi,0.0,1.0,5,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4945,https://ostrovok.ru/hotel/russia/sochi/mid6695552/kurgorodok_apartment/,110.0,18400.0,0,0.0,7009,0,1.0,1,1,0,sochi,0.0,1.0,5,38,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4946,https://ostrovok.ru/hotel/russia/sochi/mid6695754/gostevoi_dom_delfinchik/,450.0,20100.0,0,4.0,3206,1,25.0,0,1,0,sochi,0.0,1.0,5,34,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4947,https://ostrovok.ru/hotel/russia/sochi/mid6696306/khostel_like_sochi/,940.0,21500.0,0,9.7,2905,38,3.0,1,1,0,sochi,0.0,1.0,4,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
4948,https://ostrovok.ru/hotel/russia/sochi/mid6698147/guesthouse_ametist/,1200.0,47500.0,0,0.0,3206,0,10.0,0,1,0,sochi,1.0,1.0,5,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4949,https://ostrovok.ru/hotel/russia/sochi/mid6698479/guest_house_olga_3/,70.0,51100.0,0,0.0,3206,0,8.0,1,1,0,sochi,0.0,1.0,5,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4950,https://ostrovok.ru/hotel/russia/sochi/mid6699176/hotel_zara_4/,40.0,18500.0,0,8.9,6210,56,34.0,1,1,0,sochi,0.0,1.0,5,56,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4951,https://ostrovok.ru/hotel/russia/sochi/mid6700050/dom_otdykha_u_morya/,530.0,5500.0,0,0.0,4808,0,1.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4952,https://ostrovok.ru/hotel/russia/sochi/mid6700649/spa_kompleks_usadba/,1000.0,11500.0,0,8.0,4808,4,10.0,1,0,0,sochi,1.0,1.0,5,42,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4953,https://ostrovok.ru/hotel/russia/sochi/mid6701968/khostel_inzhir/,750.0,2200.0,0,9.2,2905,21,23.0,1,1,0,sochi,0.0,1.0,5,36,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
4955,https://ostrovok.ru/hotel/russia/sochi/mid6702840/kaskad2/,1300.0,23700.0,0,0.0,4808,0,6.0,0,0,0,sochi,1.0,1.0,5,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4956,https://ostrovok.ru/hotel/russia/sochi/mid6703320/yzbushka/,280.0,48000.0,0,0.0,4808,0,3.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4957,https://ostrovok.ru/hotel/russia/sochi/mid6703326/ophelia/,1800.0,7700.0,0,0.0,4808,0,5.0,0,0,0,sochi,1.0,1.0,5,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4959,https://ostrovok.ru/hotel/russia/sochi/mid6707275/gostevoj_dom_vekar/,1200.0,3500.0,0,9.4,3736,8,6.0,1,0,0,sochi,1.0,1.0,5,22,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4960,https://ostrovok.ru/hotel/russia/sochi/mid6707615/apartamenty_na_moskovskoy/,210.0,856.3,0,0.0,7009,0,2.0,0,1,0,sochi,0.0,0.0,5,13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4961,https://ostrovok.ru/hotel/russia/sochi/mid6707616/bella_gostevoj_dom/,820.0,1200.0,0,8.0,3206,0,15.0,0,0,0,sochi,0.0,1.0,5,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4962,https://ostrovok.ru/hotel/russia/sochi/mid6707692/otel_lazurnyi_adler/,550.0,22000.0,0,0.0,4808,0,10.0,1,0,0,sochi,0.0,1.0,5,29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4963,https://ostrovok.ru/hotel/russia/sochi/mid6707701/atlantida_4/,470.0,20800.0,0,8.8,4808,6,7.0,0,0,0,sochi,0.0,1.0,5,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
4964,https://ostrovok.ru/hotel/russia/sochi/mid6707902/_0x7dd83/,1300.0,24100.0,0,0.0,3206,0,9.0,0,1,0,sochi,1.0,1.0,5,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4965,https://ostrovok.ru/hotel/russia/sochi/mid6708423/_0x7db47/,22500.0,23800.0,0,8.0,4808,3,14.0,1,0,0,sochi,1.0,1.0,5,46,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
4966,https://ostrovok.ru/hotel/russia/sochi/mid6708714/guest_house_florencia/,250.0,47600.0,0,0.0,3206,0,30.0,0,0,0,sochi,0.0,1.0,5,13,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4967,https://ostrovok.ru/hotel/russia/sochi/mid6708966/passazh_guest_house/,660.0,24100.0,0,7.5,6452,64,24.0,0,3,1,sochi,0.0,1.0,5,38,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4968,https://ostrovok.ru/hotel/russia/sochi/mid6709046/morskoy_briz_2/,310.0,17400.0,0,8.0,4808,0,3.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4970,https://ostrovok.ru/hotel/russia/sochi/mid6712799/_0x354af/,610.0,22700.0,0,7.3,2340,29,28.0,0,2,0,sochi,0.0,1.0,4,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4975,https://ostrovok.ru/hotel/russia/sochi/mid6717508/apartments_svetlana_2/,440.0,1600.0,0,0.0,7009,0,1.0,0,0,0,sochi,0.0,1.0,5,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4976,https://ostrovok.ru/hotel/russia/sochi/mid6717639/guest_house_skif/,930.0,47200.0,0,9.2,3103,10,29.0,1,2,0,sochi,0.0,1.0,5,48,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4978,https://ostrovok.ru/hotel/russia/sochi/mid6718839/khosta/,120.0,14100.0,3,8.9,2888,74,31.0,1,1,0,sochi,0.0,1.0,5,38,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4979,https://ostrovok.ru/hotel/russia/sochi/mid6721957/room_on_volgogradskaya/,1100.0,1200.0,0,0.0,4808,0,1.0,1,0,0,sochi,1.0,1.0,2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4980,https://ostrovok.ru/hotel/russia/sochi/mid6722264/guest_house_olga/,670.0,20300.0,0,0.0,3206,0,15.0,0,0,0,sochi,0.0,1.0,5,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4981,https://ostrovok.ru/hotel/russia/sochi/mid6723021/guest_house_eva/,490.0,47300.0,0,10.0,3206,1,9.0,0,1,0,sochi,0.0,1.0,5,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4982,https://ostrovok.ru/hotel/russia/sochi/mid6726764/katyusha_guest_house_2/,1100.0,25100.0,0,6.0,3206,2,22.0,0,2,0,sochi,1.0,1.0,5,22,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4984,https://ostrovok.ru/hotel/russia/sochi/mid6731106/guesthouse_iraida/,520.0,20200.0,0,9.0,4808,0,7.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4985,https://ostrovok.ru/hotel/russia/sochi/mid6731121/guest_house_svetlitsa_2/,210.0,12400.0,0,7.0,3206,3,7.0,1,0,0,sochi,0.0,1.0,5,26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4987,https://ostrovok.ru/hotel/russia/sochi/mid6731266/v_tsentre_sochi_na_ul_uchitelskayaniz_svetlanyi/,570.0,1700.0,0,6.1,5698,3,6.0,0,1,0,sochi,0.0,1.0,5,21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4988,https://ostrovok.ru/hotel/russia/sochi/mid6731276/aleks_i_mari_guest_house/,120.0,24000.0,0,9.0,3206,0,15.0,1,0,0,sochi,0.0,1.0,5,32,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
4989,https://ostrovok.ru/hotel/russia/sochi/mid6731642/gostevoy_dvor_rossiya/,70.0,32700.000000000004,0,10.0,3206,37,28.0,1,3,0,sochi,0.0,1.0,5,47,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4990,https://ostrovok.ru/hotel/russia/sochi/mid6733622/_0x3bd92/,360.0,1900.0,0,7.0,4808,8,7.0,1,1,0,sochi,0.0,1.0,5,35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
4992,https://ostrovok.ru/hotel/russia/sochi/mid6734454/guest_house_marianna/,0.0,46400.0,0,0.0,3206,0,24.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4993,https://ostrovok.ru/hotel/russia/sochi/mid6737635/vodolej_minihotel/,530.0,22400.0,0,0.0,4808,0,15.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4994,https://ostrovok.ru/hotel/russia/sochi/mid6738601/guest_house_on_dobryh_nadezhd/,560.0,17700.0,2,10.0,4259,2,9.0,1,1,0,sochi,0.0,1.0,5,13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4995,https://ostrovok.ru/hotel/russia/sochi/mid6739691/_0x7dd0f/,0.0,50000.0,0,6.0,4808,0,10.0,0,1,0,sochi,0.0,1.0,5,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4996,https://ostrovok.ru/hotel/russia/sochi/mid6739875/kvartiry_na_vzletnoy/,630.0,22800.0,0,0.0,4808,0,2.0,0,0,0,sochi,0.0,1.0,5,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4997,https://ostrovok.ru/hotel/russia/sochi/mid6741419/_0x2ca9a/,250.0,14500.0,0,0.0,3206,0,12.0,1,1,0,sochi,0.0,1.0,5,37,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
4998,https://ostrovok.ru/hotel/russia/sochi/mid6742196/adrianna_guest_house/,480.0,20100.0,0,10.0,3206,1,18.0,0,1,0,sochi,0.0,1.0,5,29,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
4999,https://ostrovok.ru/hotel/russia/sochi/mid6742483/_0x34458/,300.0,49100.0,0,8.1,3500,6,17.0,0,1,0,sochi,0.0,1.0,5,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5001,https://ostrovok.ru/hotel/russia/sochi/mid6742905/apartment_chernomorskaya/,20.0,2200.0,0,0.0,5267,0,1.0,1,2,0,sochi,0.0,1.0,5,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5002,https://ostrovok.ru/hotel/russia/sochi/mid6743167/guest_house_svetlana_lyuks/,710.0,27400.0,0,0.0,3206,0,6.0,1,1,0,sochi,0.0,1.0,5,26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
5003,https://ostrovok.ru/hotel/russia/sochi/mid6744335/_0x31cf7/,400.0,14300.0,2,0.0,3872,0,15.0,1,0,1,sochi,0.0,1.0,5,22,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5004,https://ostrovok.ru/hotel/russia/sochi/mid6744412/guest_house_palma/,100.0,50400.0,0,0.0,3206,0,20.0,0,1,0,sochi,0.0,1.0,5,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5005,https://ostrovok.ru/hotel/russia/sochi/mid6744597/apartment_on_sukhumskoe_shosse/,650.0,15200.0,0,0.0,7009,0,1.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5006,https://ostrovok.ru/hotel/russia/sochi/mid6749362/amvel/,50.0,50900.0,0,8.0,4808,14,36.0,1,1,0,sochi,0.0,1.0,5,34,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5009,https://ostrovok.ru/hotel/russia/sochi/mid6751505/mandarin_guest_house_2/,1800.0,29100.0,0,0.0,3206,0,1.0,0,0,0,sochi,1.0,1.0,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5011,https://ostrovok.ru/hotel/russia/sochi/mid6751591/apartment_on_prosveshcheniya/,0.0,23400.0,0,0.0,7009,0,1.0,1,1,0,sochi,0.0,1.0,5,26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5012,https://ostrovok.ru/hotel/russia/sochi/mid6752496/miniotel_maiak/,0.0,918.7,3,8.0,5806,2,11.0,1,3,0,sochi,0.0,0.0,5,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5013,https://ostrovok.ru/hotel/russia/sochi/mid6752796/_0x3bcff/,980.0,1100.0,0,7.0,4808,6,9.0,0,1,0,sochi,0.0,1.0,5,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5015,https://ostrovok.ru/hotel/russia/sochi/mid6753476/bambuchok/,440.0,59100.0,0,6.8,3206,2,5.0,0,0,0,sochi,0.0,1.0,5,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5017,https://ostrovok.ru/hotel/russia/sochi/mid6753561/guest_house_rechnaya/,360.0,47300.0,0,0.0,3206,0,8.0,1,0,0,sochi,0.0,1.0,5,23,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
5018,https://ostrovok.ru/hotel/russia/sochi/mid6753892/_0x7d540/,680.0,20100.0,0,0.0,3206,0,8.0,0,1,0,sochi,0.0,1.0,5,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5019,https://ostrovok.ru/hotel/russia/sochi/mid6754693/gostevoj_dom_valeriya/,270.0,22400.0,0,8.8,1991,25,14.0,0,0,0,sochi,0.0,1.0,5,18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
5020,https://ostrovok.ru/hotel/russia/sochi/mid6755087/usadba_baza_otdyha/,1200.0,42900.0,3,6.0,5806,9,35.0,1,0,0,sochi,1.0,1.0,5,47,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5022,https://ostrovok.ru/hotel/russia/sochi/mid6755457/alin_guest_house/,330.0,20000.0,0,10.0,3206,2,8.0,0,0,0,sochi,0.0,1.0,5,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5023,https://ostrovok.ru/hotel/russia/sochi/mid6755510/naigma_inn/,440.0,24000.0,0,10.0,4808,0,18.0,0,0,0,sochi,0.0,1.0,5,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5025,https://ostrovok.ru/hotel/russia/sochi/mid6755541/_0x387ed/,200.0,18200.0,0,0.0,3206,0,9.0,0,1,0,sochi,0.0,1.0,5,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5026,https://ostrovok.ru/hotel/russia/sochi/mid6755558/hotel_lazurniy/,840.0,30100.0,1,5.0,3588,3,35.0,1,1,0,sochi,0.0,1.0,5,39,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5027,https://ostrovok.ru/hotel/russia/sochi/mid6755566/ekaterina_guest_house/,320.0,18900.0,0,7.9,2000,55,6.0,0,0,0,sochi,0.0,1.0,5,14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
5029,https://ostrovok.ru/hotel/russia/sochi/mid6755609/villa_robert/,2300.0,27600.0,0,0.0,30321,0,1.0,1,1,0,sochi,1.0,1.0,5,34,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5030,https://ostrovok.ru/hotel/russia/sochi/mid6755946/gostevoi_dom_georgii/,240.0,5100.0,0,4.0,5000,1,10.0,0,0,1,sochi,0.0,1.0,5,33,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5031,https://ostrovok.ru/hotel/russia/sochi/mid6756143/gostevoi_dom_aleksandriia/,550.0,15900.0,0,0.0,3206,0,20.0,1,4,0,sochi,0.0,1.0,5,51,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5032,https://ostrovok.ru/hotel/russia/sochi/mid6756262/apartment_central_sverdlova/,520.0,23600.0,0,0.0,7009,0,1.0,1,1,0,sochi,0.0,1.0,5,27,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5033,https://ostrovok.ru/hotel/russia/sochi/mid6756574/guest_house_mamma_olga/,630.0,48000.0,0,0.0,3206,0,10.0,0,2,0,sochi,0.0,1.0,5,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5034,https://ostrovok.ru/hotel/russia/sochi/mid6757291/gringo_guest_house/,420.0,23900.0,0,8.0,3206,0,6.0,0,0,0,sochi,0.0,1.0,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5036,https://ostrovok.ru/hotel/russia/sochi/mid6757777/hotel_margarita_3/,0.0,51100.0,0,0.0,4808,0,9.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
